001092,"聖士提反女子中學, 柏道"
001091,"豫苑, 柏道"
001146,"英華女學校, 羅便臣道"
003158,"蔚巒閣, 羅便臣道"
002732,"美麗閣, 衛城道"
001154,"寶玉閣, 西摩道"
001156,"羅便臣道, 西摩道"
001149,"高主教書院, 羅便臣道"
001150,"花園台, 羅便臣道"
001072,"香港動植物公園, 花園道"
001181,"域多利皇后街, 干諾道中"
001036,"租庇利街, 干諾道中"
001185,"永和街, 干諾道中"
001085,"女青年會, 麥當勞道"
001086,"纜車徑, 麥當勞道"
001087,"聖保羅男女中學, 麥當勞道"
001088,"龍景樓, 麥當勞道"
001089,"外交部駐港特派員公署, 麥當勞道"
002592,"香港公園, 堅尼地道"
001077,"聖若瑟書院, 堅尼地道"
001024,"遮打大廈, 遮打道"
001147,"蔚巒閣, 羅便臣道"
001148,"西摩道, 羅便臣道"
002751,"聖士提反女子中學, 列堤頓道"
002757,"威都閣, 屋蘭士街"
002748,"嘉賢大廈, 旭龢道"
002747,"克頓道, 旭龢道"
002763,旭龢道
002746,"嘉賢大廈, 旭龢道"
002756,"威都閣, 屋蘭士街"
002752,"聖士提反女子中學, 列堤頓道"
002733,"活倫台, 衛城道"
001031,"大會堂, 干諾道中"
003155,西灣河 (嘉亨灣)
001316,"西灣河站, 太安街"
002770,"明華大廈, 柴灣道"
001317,"山翠苑, 大潭道"
001318,"舊女童軍訓練中心, 大潭道"
001319,"新橋面, 大潭道"
001320,"西灣濾水廠, 大潭道"
002291,"大潭水塘 (北), 大潭道"
002290,"大潭郊野公園, 大潭道"
002292,"龜背灣, 大潭道"
002285,"美國會所, 大潭道"
002284,"聽濤小築, 大潭道"
002280,"旭逸居, 赤柱村道"
002276,"海灣園, 赤柱村道"
002281,"赤柱村, 赤柱村道"
002303,"香港航海學校, 東頭灣道"
002304,"聖士提反書院, 東頭灣道"
002305,"赤柱監獄, 東頭灣道"
002302,"聖士提反書院, 東頭灣道"
002359,"黃麻角道公立醫局, 黃麻角道"
